filename,category,wikimedia_url,page_title,license,author,description,download_date,file_size,width,height
Brooklyn_Museum_-_Buddhas_of_Confession_Folio_from_a_Gyalpo_Kachem_Manuscript_-_2.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/9/9e/Brooklyn_Museum_-_Buddhas_of_Confession_Folio_from_a_Gyalpo_Kachem_Manuscript_-_2.jpg,File:Brooklyn Museum - Buddhas of Confession Folio from a Gyalpo Kachem Manuscript - 2.jpg,No restrictions,Unknown author Unknown author,,2026-02-26T18:27:22.987446,51122,768,189
"Bundesarchiv_Bild_135-KA-01-062,_Tibetexpedition,_Mönche.jpg",Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/d/db/Bundesarchiv_Bild_135-KA-01-062%2C_Tibetexpedition%2C_M%C3%B6nche.jpg,"File:Bundesarchiv Bild 135-KA-01-062, Tibetexpedition, Mönche.jpg",CC BY-SA 3.0 de,"Krause, Ernst","For documentary purposes the German Federal Archive often retained the original image captions , which may be erroneous, biased, obsolete or politically extreme . Tibetexpedition, Mönche Gangtok, Tempel-Portal mit Lama",2026-02-26T18:30:11.980055,103606,544,796
"Center,_Tibetan_MS_42,_leaves_from_a_musical_score_Wellcome_L0032693_(cropped).jpg",Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/9/90/Center%2C_Tibetan_MS_42%2C_leaves_from_a_musical_score_Wellcome_L0032693_%28cropped%29.jpg,"File:Center, Tibetan MS 42, leaves from a musical score Wellcome L0032693 (cropped).jpg",CC BY 4.0,,"Three leaves from a Tibetan musical score used in Buddhist monastic ritual with the notation for voice, drums, trumpets, horns and cymbals. Asian Collection Keywords: Buddhist; Tibet; Ritual; musical score; tibetan ms 42; Buddhism; Music; Sacred",2026-02-26T18:30:13.383342,971405,4019,712
Clevelandart_1969.120.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/6/6d/Clevelandart_1969.120.jpg,File:Clevelandart 1969.120.jpg,CC0,,"The use of this piece in a ritual context would have indicated that practitioners were following the methods for reaching enlightenment set forth in the Hevajra Tantra text. Nairatmya, the female consort of Hevajra, appeared to the yogi Virupa (at left) in a vision and revealed to him the contents of the text, which was then passed down through a lineage of disciples. An emanation of Akshobhya, the Cosmic Buddha of the East, Hevajra holds a skull bowl in his 16 hands. The rear pair of Hevajra's four legs is shown in a dynamic dance posture, while his front two legs are in a lunge, trampling the miserable personifications of ignorance and the false sense of ego. Also trampling them is the left foot of his consort Nairatmya, who has her other leg wrapped around his waist. The figures are explicitly shown in sexual union, indicative of the bliss that comes from conquering all impediments to enlightenment.",2026-02-26T18:30:14.642114,953186,3400,3173
Clevelandart_1982.50.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/f/f7/Clevelandart_1982.50.jpg,File:Clevelandart 1982.50.jpg,CC0,,"Vajravarahi is the tantric Buddhist counterpart to the Hindu mother goddess Varahi, identifiable by the boar head emerging above her right ear. She is a female enlightened being who emanated from the Buddhist Goddess of Perfect Wisdom. Enlightened beings transcend gender distinctions, and they can emanate as either male or female. The lithe figure dances while carrying a skull cup in her left hand. Raised up in her right hand is a ritual flaying knife with a handle in the shape of a halfvajra, used for skinning the metaphorical beast of uncontrolled passions. The pegs cast into her lower body were for holding a bone skirt.",2026-02-26T18:30:34.058748,642864,2967,3400
Clevelandart_1989.363.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/f/f3/Clevelandart_1989.363.jpg,File:Clevelandart 1989.363.jpg,CC0,,,2026-02-26T18:30:36.203429,927666,2958,3400
"Deer_mask,_Tibetan_style,_ritual_masquerade,_wood,_sun,_business_hallway,_Boudha,_Kathmandu,_Nepal_(5371841881).jpg",Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/7/72/Deer_mask%2C_Tibetan_style%2C_ritual_masquerade%2C_wood%2C_sun%2C_business_hallway%2C_Boudha%2C_Kathmandu%2C_Nepal_%285371841881%29.jpg,"File:Deer mask, Tibetan style, ritual masquerade, wood, sun, business hallway, Boudha, Kathmandu, Nepal (5371841881).jpg",CC BY 2.0,"Wonderlane from Seattle, USA","Deer mask, Tibetan style, ritual masquerade, wood, sun, business hallway, Boudha, Kathmandu, Nepal",2026-02-26T18:30:56.157432,648560,1843,2606
Hemis_(14696944412).jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/8/89/Hemis_%2814696944412%29.jpg,File:Hemis (14696944412).jpg,CC BY 2.0,Christopher Michel,,2026-02-26T18:30:57.538505,261779,1069,1600
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_001.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/2/26/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_001.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 001.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:33:46.825900,5778872,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_002.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/3/34/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_002.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 002.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:33:49.601834,6085832,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_003.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/f/fa/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_003.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 003.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:34:09.131080,6084037,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_004.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/2/27/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_004.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 004.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:34:11.124921,6359412,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_005.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/7/77/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_005.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 005.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:34:30.322507,4579609,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_006.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/9/98/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_006.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 006.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:34:32.319766,6215039,4000,3000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_007.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/d/d0/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_007.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 007.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022 1032 時輪金剛與毘濕摩多的彩木塑像 A POLYCHROME WOOD FIGURE OF KALACHAKRA AND VISVAMATA,2026-02-26T18:34:51.702550,6514307,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_010.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/8/84/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_010.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 010.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:34:54.538576,5152207,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_011.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/4/44/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_011.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 011.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:19.345599,5402137,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_012.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/a/a3/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_012.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 012.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:22.179858,3856841,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_013.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/9/9b/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_013.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 013.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:23.275308,4948091,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_014.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/7/79/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_014.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 014.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:44.703268,4366406,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_015.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/0/0c/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_015.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 015.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:48.271463,4519272,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_016.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/c/c5/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_016.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 016.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:35:49.519207,4681574,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_017.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/d/d7/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_017.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 017.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:36:18.138098,5289303,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_018.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/3/31/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_018.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 018.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:36:20.725265,5611870,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_019.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/5/5a/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_019.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 019.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:36:21.820395,6149861,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_022.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/4/4c/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_022.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 022.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:38:33.068900,5989989,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_023.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/f/f5/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_023.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 023.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:38:35.808010,2328887,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_024.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/8/86/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_024.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 024.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:38:57.775803,6864816,4000,3000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_025.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/1/16/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_025.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 025.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:38:59.451294,7295346,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_026.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/c/c8/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_026.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 026.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:39:01.779336,5234950,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_027.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/1/17/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_027.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 027.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:39:03.132682,5100468,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_028.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/4/4b/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_028.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 028.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:39:57.655309,4643026,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_029.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/9/9e/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_029.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 029.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:39:59.822148,6124699,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_032.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/e/e8/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_032.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 032.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:40:24.964870,5736863,3000,4000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_033.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/3/36/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_033.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 033.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:40:28.166376,4418425,4000,3000
HK_Admiralty_金鐘道_Queensway_太古廣場_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_034.jpg,Tibetan_Buddhist_art,https://upload.wikimedia.org/wikipedia/commons/f/f5/HK_Admiralty_%E9%87%91%E9%90%98%E9%81%93_Queensway_%E5%A4%AA%E5%8F%A4%E5%BB%A3%E5%A0%B4_One_Pacific_Place_Bonhams_Auction_preview_Buddhist_art_November_2022_Px3_034.jpg,File:HK Admiralty 金鐘道 Queensway 太古廣場 One Pacific Place Bonhams Auction preview Buddhist art November 2022 Px3 034.jpg,CC BY-SA 4.0,SUAXINGPWOO Kaliu,HK Admiralty 金鐘道 Queensway zh:太古廣場 One Pacific Place Bonhams Auction preview in November 2022,2026-02-26T18:41:46.300176,6332434,3000,4000
